1,x1,x1^2,x1^3,x1^4,x1^5,x1^6,x1^7,x1^8,x1^9,x1^10,x1^11,x1^12,x1^13,x1^14,x1^15,x1^16,x1^17,x1^18,x1^19,x1^20,x1^21,x1^22,x1^23,x1^24,x1^25,x1^26,x1^27,x1^28,x1^29,x1^30,x1^31,x1^32,x1^33,x1^34,x1^35,x1^36,x1^37,x1^38,y
1.0,0.8671428571428571,0.7519367346938775,0.6520365685131194,0.5654088529820906,0.4902902482287557,0.4251516866783639,0.3686672483053812,0.3196871710305234,0.2772144468793253,0.2403845275082149,0.2084477259964092,0.18075395668545768,0.156739502440104,0.1359155399730616,0.11785818966235484,0.10219988732149912,0.08862190229164281,0.07684784955861027,0.06663806383153775,0.05778472106534773,0.050107608123808677,0.04345045447307409,0.037677751235937106,0.03267199285744832,0.028331285234958755,0.024567271625171378,0.02130333410925575,0.018473034006168915,0.016018759488206472,0.013890552870487611,0.012045093703408543,0.010444816968527122,0.009057148428422803,0.007853841565789488,0.006810402614906027,0.005905591981782797,0.005120991904203082,0.004440631551216101,10.048226161428572
1.0,0.87,0.7569,0.6585030000000001,0.5728976100000001,0.49842092070000005,0.433626201009,0.37725479487783004,0.3282116715437121,0.28554415424302954,0.24842341419143568,0.21612837034654905,0.18803168220149769,0.16358756351530299,0.14232118025831358,0.12381942682473282,0.10772290133751755,0.09371892416364026,0.08153546402236703,0.07093585369945932,0.061714192718529605,0.05369134766512076,0.046711472468655056,0.0406389810477299,0.03535591351152501,0.03075964475502676,0.02676089093687328,0.02328197511507975,0.020255318350119383,0.017622126964603864,0.015331250459205362,0.013338187899508665,0.011604223472572539,0.01009567442113811,0.008783236746390154,0.007641415969359434,0.0066480318933427075,0.005783787747208156,0.005031895340071095,10.060608315
1.0,0.8728571428571429,0.7618795918367347,0.6650120437317785,0.5804605124573096,0.5066591044448803,0.4422410183083169,0.3860132316948309,0.3369344065222024,0.29409560340723667,0.256703448116888,0.22406543828488368,0.19557711827437704,0.17071088466520626,0.14900621504348718,0.13006113913081524,0.11352479429846873,0.09909092759480628,0.08649222394346663,0.07549535547065445,0.06589666027509981,0.05751837061155141,0.05020532063379702,0.04382207272464283,0.03825040919250967,0.033387142880890584,0.029142206143177352,0.02543698279068766,0.022202852121585945,0.019379918066127162,0.016915899912005282,0.014765164066050326,0.012887878920509643,0.011249277172044846,0.009819011931599144,0.008570594700295824,0.007480904802686783,0.006529761192059464,0.005699548697640475,10.030690131071427
1.0,0.8842857142857142,0.7819612244897958,0.6914771399416908,0.6114633566055808,0.5407083110555064,0.47814063506194066,0.4228129330047732,0.3738874364713637,0.33062331882253443,0.2923654776444983,0.2585346152313492,0.2286184668974359,0.202164044299304,0.17877077631609883,0.1580844436280931,0.13979181515112804,0.1236159051122118,0.10931177894922728,0.09666284452795955,0.08547757251829566,0.07558659626975,0.06684014727282178,0.05910578737410954,0.052266403406534004,0.04621843386949221,0.040870300807450965,0.03614102314258878,0.03195899046466065,0.02826087871089277,0.02499069131720375,0.022098911321927314,0.01954175158324715,0.017280491757185695,0.015280891996711348,0.01351267449423475,0.011949065017044727,0.010566387493643836,0.009343705512236478,10.208443740357144
1.0,0.8857142857142857,0.7844897959183673,0.6948338192419824,0.6154242399000416,0.5450900410543226,0.4827940363624,0.42761757506383996,0.37874699505654397,0.3354616241929389,0.297123152856603,0.2631662211015627,0.23309008154709837,0.20645121508457284,0.1828567905034788,0.16195887158879552,0.14344928626436174,0.12705508211986324,0.11253450130616459,0.09967341544260291,0.08828216796344829,0.07819277733905419,0.06925645992887657,0.06134143593700495,0.05433098611563295,0.048121730559560615,0.042622104209896546,0.03775100658590837,0.03343660583323312,0.029615279452292195,0.026230676086315942,0.02323288453359412,0.02057769772975479,0.018225960846354243,0.016142993892485184,0.014298080304772592,0.012664013984227153,0.011216698100315477,0.009934789745993707,10.482665619642857
1.0,0.8914285714285715,0.7946448979591837,0.7083691661807581,0.6314605138525615,0.5629019437771405,0.5017868755956224,0.44730715767381196,0.398742380554941,0.35545035066611885,0.3168585983080831,0.2824568076346341,0.2517900685200167,0.2244528610807006,0.20008369330622452,0.17836032089012016,0.15899548605062142,0.1417331189936968,0.12634495178866686,0.11262749988018304,0.10039937132176317,0.08949886814968604,0.0797818481791487,0.0711198189482697,0.06339823860531471,0.0565150012710234,0.05037908684731229,0.04490935741817553,0.04003348432705933,0.035686991742978603,0.03181240406802664,0.028358485912069464,0.025279564584473353,0.02253492614387339,0.02008827701968142,0.01790726408611601,0.01596304684248056,0.014229916042439813,0.012684953729260633,10.680433686785715
1.0,0.8928571428571429,0.7971938775510204,0.7117802478134112,0.6355180784048314,0.5674268557185995,0.506631121177321,0.45234921533689376,0.40388322797936943,0.36061002498157985,0.3219732365906963,0.287476104098836,0.2566750929453893,0.2291741901298119,0.2046198126159035,0.18269626126419958,0.16312166184303534,0.14564434093128156,0.1300395901172157,0.11610677689037116,0.10366676508068855,0.09255961167918621,0.08264251042784483,0.07378795573914718,0.06588210333852426,0.05882330655225381,0.05252080942165519,0.04689357984076357,0.041869267714967476,0.03738327474550668,0.03337792387991668,0.029801717749925606,0.026608676562433577,0.023757746930744266,0.021212274045307383,0.01893953039759588,0.016910294997853466,0.01509847767665488,0.013480783639870429,10.784794653571428
1.0,0.9014285714285715,0.8125734693877552,0.7324769416909622,0.6602756431528531,0.5951913297563577,0.5365224701089453,0.483636683769635,0.43596392494091385,0.39299033805388095,0.3542527190171413,0.3193335224283088,0.2878563609318041,0.25948194821138343,0.23390444188768994,0.21084814690161766,0.19006454384988677,0.17132961024182652,0.15444140580370364,0.13921789580305285,0.12549498893103764,0.11312476859354964,0.10197389854647118,0.0919221856897476,0.08286128452890106,0.07469352933962367,0.06733088144757506,0.06069398027631409,0.05471128793479171,0.04931831812407653,0.04445694105184613,0.04007475686244987,0.03612453082886553,0.03256368421859164,0.02935383534561618,0.0264603858615483,0.023852147826624256,0.021501007540857008,0.019381622511829674,10.645736114285715
1.0,0.9157142857142857,0.8385326530612245,0.7678563294460641,0.7031370102498958,0.6438726051002618,0.5896033426703826,0.5399082037881646,0.49440165518316215,0.4527306585320099,0.4145719315985976,0.37962944022100154,0.34763210168808856,0.31833168168866394,0.29150086851776225,0.2669315095998366,0.24443299664785034,0.22383078693038866,0.20496504917482733,0.18768942360152044,0.17186988646939227,0.1573837103241149,0.14411851188251093,0.1319713801666993,0.1208480781240775,0.11066231153933381,0.10133505956673282,0.09279396168896534,0.08497275634660968,0.07781076688310973,0.07125243081724762,0.06524686879122246,0.059747489850248,0.05471162999144138,0.05010022117787703,0.045877488250027396,0.04201067138323937,0.03846977193808062,0.03522731973187097,10.604099142142857
1.0,0.92,0.8464,0.778688,0.7163929600000001,0.6590815232000001,0.6063550013440001,0.5578466012364801,0.5132188731375618,0.47216136328655683,0.4343884542236323,0.3996373778857418,0.36766638765488246,0.3382530766424919,0.31119283051109253,0.28629740407020515,0.26339361174458875,0.24232212280502166,0.22293635298061995,0.20510144474217037,0.18869332916279674,0.17359786282977302,0.1597100338033912,0.1469332310991199,0.13517857261119032,0.1243642868022951,0.1144151438581115,0.10526193234946259,0.09684097776150559,0.08909369954058514,0.08196620357733833,0.07540890729115127,0.06937619470785916,0.06382609913123043,0.058720011200731996,0.05402241030467344,0.049700617480299566,0.045724568081875604,0.04206660263532556,10.5136674375
1.0,0.9228571428571428,0.851665306122449,0.7859654110787171,0.7253337936526446,0.669379472428012,0.6177416274121368,0.5700872732974862,0.5261091122145373,0.4855235521294158,0.44806887810800367,0.41350356465395766,0.3816047182377952,0.3521666399737367,0.3249994991757627,0.2999281092393467,0.27679079795516853,0.2554383649700555,0.23573311967236552,0.21754799329764016,0.20076571952896505,0.18527807830815918,0.17098519798152975,0.15779491128009746,0.1456221609813471,0.1343884514199289,0.12402134231039151,0.1144539816178756,0.10562467446449661,0.09747648529152116,0.08995687071188951,0.08301734068554374,0.07661314583265894,0.07070298886842524,0.0652487582985753,0.06021528265839948,0.05557010371046581,0.05128326713851559,0.0473271293878301,10.713255486071429
1.0,0.9242857142857143,0.854304081632653,0.7896210583090378,0.7298354638942107,0.6745764930565061,0.623501415725085,0.5762934513916143,0.5326598043576777,0.49232984774202493,0.45505344498441447,0.4205993984355945,0.3887540154111852,0.3593197828157669,0.3321141421168588,0.30696835707086806,0.2837264671783595,0.2622443203777122,0.24238867897768543,0.22403639328366068,0.20707363779218352,0.19139520521648962,0.17690385396438396,0.1635097050213663,0.15112968449831998,0.13968700838630432,0.12911070632276986,0.11933518141547442,0.11029980339401707,0.10194853256561291,0.09422957224278793,0.08709504748726256,0.08050070817751268,0.07440565455835814,0.06877208357036817,0.06356505438575458,0.058752271696547446,0.05430388541095171,0.05019230551555108,10.805083355357143
1.0,0.9257142857142857,0.8569469387755102,0.7932880233236151,0.734358055876718,0.6798057431544475,0.6293058879486886,0.5825574505582146,0.539281754231033,0.4992208239167277,0.46213584842577077,0.4278057568284278,0.39602590060688747,0.3666068337046615,0.33937318320088666,0.3141626038773922,0.2908248104465002,0.26922068167047447,0.24922143103209637,0.23070783901256922,0.21356954240020692,0.1977043763933344,0.18301776557554386,0.16942216013278918,0.15683651395149628,0.145185801486528,0.13440057051895735,0.12441652813754908,0.11517415747590258,0.10661836292054981,0.09869814167502325,0.09136627972202152,0.08457907037124278,0.07829605371509331,0.07247977543911495,0.06709556354935213,0.06211132168568597,0.05749733778903501,0.053226106981849555,10.738923389642858
1.0,0.9442857142857143,0.8916755102040816,0.8419964460641399,0.7950852154977093,0.7507876106342655,0.7089580151846421,0.669458925767212,0.6321604999030388,0.5969401291941552,0.5636820362819094,0.5322768942604887,0.5026214672945473,0.47461827125956535,0.44817525328938956,0.42320548917755213,0.39962689763765996,0.37736197048356174,0.35633751784233475,0.33648442756254754,0.3177374380269199,0.30003492362256295,0.28331869216359157,0.26753379360019147,0.25262833938532364,0.2385533319052842,0.22526250341341836,0.2127121639375279,0.20086105766100848,0.18967022730560942,0.17910288607001118,0.1691242967032534,0.1597016573155007,0.15080399355077995,0.1424020567672365,0.13446822789020474,0.12697642662203618,0.11990202571023702,0.11322176999209524,10.974696240357144
1.0,0.9457142857142857,0.8943755102040817,0.845823696793003,0.7999075532528114,0.7564840003619445,0.7154177260565818,0.6765807637849388,0.6398520937508992,0.6051172658044218,0.5722680428036103,0.5412020633371286,0.5118225227559702,0.4840378715206461,0.45776152992381103,0.4329116182993756,0.40941070187740947,0.3871855494897787,0.36616690537461927,0.3462892733685685,0.3274907128142748,0.30971264554721417,0.29289967336036543,0.2769994053779456,0.2619622948002857,0.24774148451112735,0.23429266106623758,0.22157391660835613,0.2095456182781882,0.19817028471451514,0.18741246925858432,0.1772386494988326,0.16761712281175312,0.1585179075734008,0.1499126497337019,0.1417745344624438,0.13407820259162545,0.12679967159379435,0.11991626085013123,11.480374372142856
1.0,0.9485714285714286,0.8997877551020409,0.8535129562682217,0.8096180042315703,0.7679805068710895,0.7284843665177193,0.6910194562396652,0.655481312775911,0.6217708452617213,0.5897940589339757,0.5594617930459427,0.5306894722607228,0.5033968708301714,0.4775078889017626,0.45295034032967196,0.4296557513984317,0.40755916989794094,0.38659898401747544,0.3667167505537196,0.34785703195381407,0.3299672417390465,0.31299749787818126,0.2969004837015891,0.28163131596836455,0.267147419718563,0.2534084095616083,0.24037597706986846,0.2280137839634181,0.2162873607881566,0.2051640108047657,0.1946127188205206,0.184604064709751,0.17511014138182096,0.16610447696789876,0.1575619610095497,0.1494587744433443,0.14177232318625801,0.13448117513667904,10.962996838214286
1.0,0.9557142857142857,0.9133897959183674,0.8729396763848397,0.8342809192877968,0.7973341928621944,0.7620236786068687,0.7282769156971359,0.6960246522876914,0.6652007034006651,0.6357418151072071,0.6075875347238879,0.5806800867575443,0.554964254343996,0.5303872659373333,0.5068986870172514,0.48445031659220167,0.4629960882859756,0.44249197580473953,0.42289590259052967,0.40416765547580624,0.3862688021618777,0.3691626123518517,0.3528139823762697,0.3371893631567492,0.32225669135980745,0.3079853235995874,0.29434597355446285,0.2813106518684795,0.26885260871430394,0.25694627889981336,0.24556722940567877,0.23469210924628442,0.22429860155109183,0.2143653777681149,0.20487205389552696,0.19579914865158218,0.18712804349701212,0.17884094442785872,11.463662977142857
1.0,0.9671428571428572,0.9353653061224491,0.9046318746355686,0.8749082558975428,0.8461612703466236,0.8183588286066631,0.7914698956667299,0.7654644562376802,0.7403134812470136,0.7159888954346117,0.6924635460131888,0.6697111723584698,0.647706376695263,0.6264245957467044,0.605842073315027,0.5859358337632476,0.5666836563681695,0.5480640505160725,0.5300562317134017,0.5126400983856756,0.4957962094387177,0.4795057625571599,0.46375057321599605,0.4485130543817562,0.4337761968806414,0.4195235504117061,0.4057392051838929,0.39240777415642214,0.37951437586271114,0.36704461779865066,0.354984580356695,0.34332080128783216,0.3320402606740891,0.3211303663947976,0.3105789400703971,0.3003742034680841,0.2905047653541328,0.2809596087782113,11.84909644892857
1.0,0.9828571428571429,0.9660081632653061,0.9494480233236152,0.9331717714952104,0.917174541126721,0.9014515489931201,0.8859980938675237,0.8708095551155091,0.8558813913135289,0.8412091388910113,0.8267884107957368,0.8126148951820956,0.7986843541218311,0.7849926223368855,0.7715356059539674,0.7583092812804708,0.745309693601377,0.732532955996782,0.7199752481796944,0.7076328153537568,0.6955019670905496,0.6835790762261401,0.6718605777765492,0.6603429678718084,0.6490228027082916,0.6378966975190066,0.6269613255615379,0.6162134171233402,0.605649758544083,0.5952671912547559,0.5850626108332458,0.5750329660761045,0.5651752580862285,0.5554865393761789,0.545963912986873,0.5366045316213838,0.5274055967935887,0.5183643579914129,12.21728914357143
1.0,0.99,0.9801,0.9702989999999999,0.96059601,0.9509900498999999,0.9414801494009999,0.9320653479069899,0.92274469442792,0.9135172474836407,0.9043820750088043,0.8953382542587163,0.8863848717161291,0.8775210229989678,0.8687458127689781,0.8600583546412883,0.8514577710948754,0.8429431933839266,0.8345137614500874,0.8261686238355865,0.8179069375972307,0.8097278682212583,0.8016305895390458,0.7936142836436553,0.7856781408072188,0.7778213593991465,0.7700431458051551,0.7623427143471035,0.7547192872036325,0.7471720943315961,0.7397003733882802,0.7323033696543974,0.7249803359578534,0.7177305325982748,0.7105532272722921,0.7034476949995692,0.6964132180495735,0.6894490858690777,0.682554595010387,12.0940583225
1.0,0.9928571428571429,0.9857653061224491,0.9787241253644315,0.9717332387546856,0.9647922870492951,0.9579009135703715,0.9510587641877261,0.944265487300671,0.9375207338199519,0.9308241571498095,0.924175413170168,0.9175741602189526,0.9110200590745314,0.9045127729382848,0.8980519674172971,0.8916373105071735,0.8852684725749794,0.878945126342301,0.8726669468684275,0.8664336115336531,0.8602448000226984,0.8541001943082506,0.8479994786346202,0.8419423395015158,0.8359284656479335,0.8299575480361626,0.8240292798359043,0.8181433564085051,0.8122994752913015,0.806497336182078,0.8007366409236346,0.7950170934884658,0.7893383999635483,0.7837002685352372,0.7781024094742712,0.7725445351208836,0.7670263598700202,0.7615476001566629,11.906255318571429
